Orthogroup	wa8730.asm201904v2.ann1.proteins	Sp9509_oxford_v3.proteins
OG0004822	Wa8730a017g003380_P001	Sp20g00108
OG0004823	Wa8730a017g003370_P001	Sp20g00107
OG0004824	Wa8730a017g003440_P002	Sp20g00106
OG0004825	Wa8730a017g003490_P001	Sp20g00104
OG0004826	Wa8730a017g003520_P001	Sp20g00096
OG0004827	Wa8730a017g003570_P001	Sp20g00094
OG0004828	Wa8730a017g003550_P001	Sp20g00091
OG0004829	Wa8730a017g003540_P001	Sp20g00088
OG0004830	Wa8730a017g003710_P001	Sp20g00084
OG0004831	Wa8730a017g003760_P001	Sp20g00075
OG0004833	Wa8730a004g000390_P001	Sp20g00071
OG0004834	Wa8730a004g000240_P001	Sp20g00068
OG0004835	Wa8730a004g000230_P001	Sp20g00067
OG0004836	Wa8730a004g000220_P001	Sp20g00065
OG0004837	Wa8730a017g003590_P001	Sp20g00063
OG0004838	Wa8730a017g003730_P001	Sp20g00061
OG0004839	Wa8730a017g003700_P001	Sp20g00060
OG0004840	Wa8730a017g003680_P001	Sp20g00058
OG0004841	Wa8730a017g003660_P001	Sp20g00053
OG0004842	Wa8730a017g003650_P001	Sp20g00049
OG0004843	Wa8730a004g000250_P001	Sp20g00046
OG0004844	Wa8730a004g000270_P001	Sp20g00045
OG0004845	Wa8730a004g000290_P001	Sp20g00043
OG0004846	Wa8730a004g000320_P001	Sp20g00037
OG0004847	Wa8730a004g000330_P001	Sp20g00036
OG0004848	Wa8730a004g000340_P001	Sp20g00034
OG0004849	Wa8730a004g000150_P001	Sp20g00030
OG0004850	Wa8730a004g000160_P001	Sp20g00029
OG0004851	Wa8730a013g005420_P001	Sp20g00027
OG0004852	Wa8730a004g000190_P001	Sp20g00024
OG0004853	Wa8730a004g000130_P001	Sp20g00016
OG0004854	Wa8730a004g000110_P001	Sp20g00014
OG0004855	Wa8730a004g000100_P001	Sp20g00010
OG0004856	Wa8730a004g000070_P001	Sp20g00006
OG0004857	Wa8730a004g000060_P001	Sp20g00004
OG0004858	Wa8730a020g001960_P001	Sp20g00002
OG0004860	Wa8730a006g000050_P001	Sp16g00716
OG0004861	Wa8730a006g000040_P001	Sp16g00714
OG0004862	Wa8730a006g000030_P001	Sp16g00712
OG0004863	Wa8730a006g000020_P001	Sp16g00709
OG0004864	Wa8730a006g000060_P001	Sp16g00708
OG0004865	Wa8730a006g000080_P001	Sp16g00705
OG0004866	Wa8730a006g000090_P001	Sp16g00703
OG0004867	Wa8730a006g000100_P001	Sp16g00701
OG0004868	Wa8730a006g000140_P001	Sp16g00699
OG0004869	Wa8730a006g000150_P001	Sp16g00695
OG0004870	Wa8730a006g000170_P001	Sp16g00692
OG0004871	Wa8730a006g000240_P001	Sp16g00687
OG0004872	Wa8730a008g005500_P001	Sp16g00660
OG0004873	Wa8730a006g000800_P001	Sp16g00659
OG0004874	Wa8730a006g000790_P001	Sp16g00658
OG0004875	Wa8730a006g000780_P001	Sp16g00656
OG0004876	Wa8730a006g000770_P001	Sp16g00654
OG0004877	Wa8730a006g000750_P001	Sp16g00651
OG0004878	Wa8730a004g008410_P001	Sp16g00649
OG0004879	Wa8730a007g003640_P001	Sp16g00648
OG0004880	Wa8730a006g000740_P001	Sp16g00647
OG0004882	Wa8730a004g004870_P001	Sp16g00635
OG0004883	Wa8730a006g000590_P001	Sp16g00628
OG0004884	Wa8730a009g003540_P001	Sp16g00627
OG0004885	Wa8730a006g000580_P001	Sp16g00625
OG0004886	Wa8730a006g000560_P001	Sp16g00623
OG0004887	Wa8730a006g000540_P001	Sp16g00621
OG0004888	Wa8730a006g000480_P001	Sp16g00620
OG0004889	Wa8730a006g000470_P001	Sp16g00619
OG0004890	Wa8730a006g000510_P001	Sp16g00612
OG0004891	Wa8730a006g000830_P001	Sp16g00604
OG0004893	Wa8730a006g000920_P001	Sp16g00594
OG0004894	Wa8730a006g000910_P001	Sp16g00592
OG0004895	Wa8730a010g003780_P001	Sp05g00618
OG0004896	Wa8730a010g003770_P001	Sp05g00617
OG0004897	Wa8730a010g003760_P001	Sp05g00616
OG0004898	Wa8730a010g003710_P001	Sp05g00613
OG0004899	Wa8730a010g003730_P001	Sp05g00611
OG0004900	Wa8730a010g003750_P001	Sp05g00603
OG0004901	Wa8730a010g003740_P001	Sp05g00602
OG0004902	Wa8730a010g003660_P001	Sp05g00596
OG0004903	Wa8730a010g003650_P001	Sp05g00593
OG0004905	Wa8730a010g003600_P001	Sp05g00583
OG0004906	Wa8730a010g003610_P001	Sp05g00575, Sp05g00576
OG0004907	Wa8730a010g003570_P001	Sp05g00572
OG0004908	Wa8730a010g003530_P001	Sp05g00570
OG0004909	Wa8730a010g003450_P001	Sp05g00564
OG0004910	Wa8730a010g003460_P001	Sp01g01658
OG0004911	Wa8730a010g003470_P001	Sp05g00563
OG0004912	Wa8730a010g003480_P001	Sp05g00561
OG0004913	Wa8730a010g003490_P001	Sp05g00559
OG0004914	Wa8730a010g003350_P001	Sp05g00551
OG0004915	Wa8730a010g003320_P001	Sp05g00550
OG0004916	Wa8730a010g003340_P001	Sp05g00548
OG0004917	Wa8730a010g003300_P001	Sp05g00544
OG0004918	Wa8730a010g003260_P001	Sp05g00542
OG0004919	Wa8730a010g003280_P001	Sp05g00537
OG0004920	Wa8730a010g003240_P001	Sp05g00536
OG0004921	Wa8730a010g003230_P001	Sp05g00534
OG0004922	Wa8730a010g003220_P001	Sp05g00533
OG0004923	Wa8730a010g003180_P001	Sp05g00530
OG0004924	Wa8730a010g003140_P001	Sp05g00529
OG0004925	Wa8730a010g003190_P001	Sp05g00526
OG0004926	Wa8730a010g003110_P001	Sp05g00519
OG0004927	Wa8730a010g003120_P001	Sp05g00518
OG0004928	Wa8730a010g003080_P001	Sp05g00515
OG0004929	Wa8730a010g003070_P001	Sp05g00511
OG0004930	Wa8730a010g003060_P001	Sp05g00510
OG0004931	Wa8730a010g003040_P001	Sp05g00508
OG0004932	Wa8730a010g003000_P001	Sp05g00505
OG0004933	Wa8730a010g002990_P001	Sp05g00502
OG0004934	Wa8730a010g002980_P001	Sp05g00500
OG0004935	Wa8730a010g002970_P001	Sp05g00498
OG0004936	Wa8730a010g002960_P001	Sp05g00496
OG0004937	Wa8730a010g002950_P001	Sp05g00494
OG0004938	Wa8730a010g002870_P001	Sp05g00480
OG0004939	Wa8730a010g002880_P001	Sp05g00478
OG0004940	Wa8730a010g002830_P001	Sp05g00469
OG0004941	Wa8730a010g002820_P001	Sp05g00467
OG0004942	Wa8730a010g002810_P001	Sp05g00466
OG0004943	Wa8730a010g002800_P001	Sp05g00465
OG0004944	Wa8730a010g002780_P001	Sp05g00461
OG0004945	Wa8730a010g002690_P001	Sp05g00432
OG0004946	Wa8730a010g002600_P001	Sp05g00428
OG0004947	Wa8730a010g002620_P001	Sp05g00427
OG0004948	Wa8730a010g002440_P001	Sp05g00416
OG0004949	Wa8730a010g002550_P001	Sp05g00410
OG0004950	Wa8730a010g002570_P001	Sp05g00406
OG0004951	Wa8730a010g002590_P001	Sp05g00401
OG0004952	Wa8730a010g002510_P001	Sp05g00400
OG0004953	Wa8730a010g002030_P001	Sp05g00395
OG0004954	Wa8730a010g002040_P001	Sp05g00394
OG0004955	Wa8730a010g002080_P001	Sp05g00392
OG0004956	Wa8730a010g002070_P001	Sp05g00388
OG0004957	Wa8730a010g002170_P001	Sp05g00387
OG0004958	Wa8730a010g002120_P001	Sp05g00382
OG0004959	Wa8730a010g002210_P001	Sp05g00380
OG0004960	Wa8730a010g002200_P001	Sp05g00379
OG0004961	Wa8730a010g002230_P001	Sp05g00372
OG0004962	Wa8730a010g002340_P001	Sp05g00369
OG0004963	Wa8730a010g002240_P001	Sp05g00367
OG0004964	Wa8730a010g002260_P001	Sp05g00357
OG0004965	Wa8730a010g002320_P001	Sp05g00350
OG0004966	Wa8730a010g002300_P001	Sp05g00348
OG0004967	Wa8730a010g001950_P001	Sp05g00343
OG0004968	Wa8730a010g001960_P001	Sp05g00342
OG0004969	Wa8730a010g001990_P001	Sp05g00339
OG0004970	Wa8730a010g001980_P001	Sp05g00338
OG0004971	Wa8730a012g002140_P001	Sp05g00335
OG0004972	Wa8730a010g002020_P001	Sp05g00333
OG0004973	Wa8730a010g002410_P001	Sp05g00330
OG0004974	Wa8730a010g002380_P001	Sp05g00325
OG0004975	Wa8730a010g001970_P001	Sp05g00320
OG0004976	Wa8730a010g001910_P001	Sp05g00317
OG0004977	Wa8730a010g001800_P001	Sp05g00309
OG0004979	Wa8730a010g001710_P001	Sp05g00302
OG0004980	Wa8730a010g001740_P001	Sp05g00300
OG0004981	Wa8730a010g001730_P001	Sp05g00299
OG0004982	Wa8730a010g001720_P001	Sp05g00298
OG0004983	Wa8730a010g001750_P001	Sp05g00295
OG0004984	Wa8730a010g001770_P001	Sp05g00291
OG0004985	Wa8730a010g001780_P001	Sp05g00286
OG0004986	Wa8730a010g001870_P001	Sp05g00284
OG0004987	Wa8730a010g001890_P001	Sp05g00281
OG0004988	Wa8730a010g001840_P001	Sp05g00280
OG0004989	Wa8730a010g001700_P001	Sp05g00279
OG0004990	Wa8730a010g001670_P001	Sp05g00275
OG0004991	Wa8730a010g001660_P001	Sp05g00273
OG0004992	Wa8730a010g001560_P001	Sp05g00258
OG0004993	Wa8730a010g001510_P001	Sp05g00257
OG0004994	Wa8730a010g001500_P001	Sp05g00256
OG0004995	Wa8730a010g001460_P001	Sp05g00254
OG0004996	Wa8730a010g001330_P001	Sp05g00252
OG0004997	Wa8730a010g001340_P001	Sp05g00251
OG0004998	Wa8730a010g001350_P001	Sp05g00250
OG0004999	Wa8730a010g001360_P001	Sp05g00249
OG0005000	Wa8730a010g001370_P001	Sp05g00247
OG0005001	Wa8730a010g001390_P001	Sp05g00245
OG0005002	Wa8730a010g001420_P001	Sp05g00240
OG0005003	Wa8730a010g001430_P001	Sp05g00239
OG0005004	Wa8730a010g001290_P001	Sp05g00238
OG0005005	Wa8730a010g001280_P001	Sp05g00236
OG0005006	Wa8730a010g001210_P001	Sp05g00230
OG0005007	Wa8730a010g001200_P001	Sp05g00228
OG0005009	Wa8730a010g001240_P001	Sp05g00225
OG0005010	Wa8730a010g001170_P001	Sp05g00223
OG0005011	Wa8730a010g001120_P001	Sp05g00215
OG0005012	Wa8730a010g001110_P001	Sp05g00208
OG0005013	Wa8730a010g001100_P001	Sp05g00207
OG0005014	Wa8730a010g001010_P001	Sp05g00206
OG0005015	Wa8730a010g001070_P001	Sp05g00203
OG0005016	Wa8730a010g001020_P001	Sp05g00201
OG0005017	Wa8730a010g001030_P001	Sp05g00200
OG0005018	Wa8730a010g001000_P001	Sp05g00196
OG0005019	Wa8730a010g000990_P001	Sp05g00190
OG0005020	Wa8730a010g000980_P001	Sp05g00189
OG0005021	Wa8730a010g000970_P001	Sp05g00188
OG0005022	Wa8730a010g000940_P001	Sp05g00185
OG0005023	Wa8730a010g000930_P001	Sp05g00184
OG0005024	Wa8730a010g000900_P001	Sp05g00183
OG0005026	Wa8730a010g000910_P001	Sp05g00180
OG0005027	Wa8730a010g000920_P001	Sp05g00179
OG0005028	Wa8730a010g000890_P001	Sp05g00177
OG0005029	Wa8730a010g001080_P001	Sp05g00176
OG0005030	Wa8730a010g000830_P001	Sp05g00171
OG0005031	Wa8730a010g000750_P001	Sp05g00159
OG0005032	Wa8730a010g000700_P001	Sp05g00156
OG0005033	Wa8730a010g000650_P001	Sp05g00137
OG0005034	Wa8730a010g000630_P001	Sp05g00136
OG0005035	Wa8730a010g000660_P001	Sp05g00086
OG0005036	Wa8730a010g000600_P001	Sp05g00085
OG0005037	Wa8730a010g000590_P001	Sp05g00082
OG0005038	Wa8730a010g000540_P001	Sp05g00078
OG0005040	Wa8730a010g000530_P001	Sp05g00076
OG0005041	Wa8730a010g000510_P001	Sp05g00067
OG0005042	Wa8730a010g000450_P001	Sp05g00059
OG0005044	Wa8730a010g000360_P001	Sp05g00054
OG0005045	Wa8730a010g000350_P001	Sp05g00053
OG0005046	Wa8730a010g000330_P001	Sp05g00050
OG0005047	Wa8730a010g000310_P001	Sp05g00047
OG0005048	Wa8730a010g000290_P001	Sp05g00043
OG0005049	Wa8730a010g000280_P001	Sp05g00042
OG0005050	Wa8730a010g000250_P001	Sp05g00041
OG0005051	Wa8730a010g000230_P001	Sp05g00039
OG0005052	Wa8730a010g000210_P001	Sp05g00035
OG0005053	Wa8730a010g000190_P001	Sp05g00030
OG0005054	Wa8730a010g000170_P001	Sp05g00027
OG0005055	Wa8730a010g000150_P001	Sp05g00023
OG0005056	Wa8730a010g000130_P001	Sp05g00021
OG0005057	Wa8730a010g000090_P001	Sp05g00011
OG0005058	Wa8730a010g000080_P001	Sp05g00006
OG0005062	Wa8730a010g004020_P001	Sp05g00658
OG0005063	Wa8730a010g004010_P001	Sp05g00659
OG0005064	Wa8730a006g004980_P001	Sp05g00661
OG0005065	Wa8730a010g004090_P001	Sp05g00663
OG0005066	Wa8730a010g004040_P001	Sp05g00673
OG0005067	Wa8730a010g004110_P001	Sp05g00678
OG0005068	Wa8730a017g000830_P001	Sp05g00688
OG0005070	Wa8730a010g004170_P001	Sp05g00690
OG0005071	Wa8730a010g004150_P001	Sp05g00691
OG0005072	Wa8730a010g004230_P001	Sp05g00699
OG0005073	Wa8730a010g004220_P001	Sp05g00702
OG0005074	Wa8730a010g004300_P001	Sp05g00703
OG0005075	Wa8730a010g004280_P001	Sp05g00706
OG0005076	Wa8730a010g004360_P001	Sp05g00712
OG0005077	Wa8730a010g004410_P001	Sp05g00718
OG0005078	Wa8730a010g004380_P001	Sp05g00719
OG0005079	Wa8730a010g004420_P001	Sp05g00722
OG0005080	Wa8730a010g004460_P001	Sp05g00728
OG0005081	Wa8730a010g004570_P001	Sp05g00730
OG0005082	Wa8730a010g004560_P001	Sp05g00733
OG0005083	Wa8730a010g004490_P001	Sp05g00734
OG0005084	Wa8730a010g004530_P001	Sp05g00740
OG0005085	Wa8730a010g004550_P001	Sp05g00742
OG0005086	Wa8730a010g004470_P001	Sp05g00743
OG0005087	Wa8730a010g004590_P001	Sp05g00745
OG0005088	Wa8730a010g004700_P001	Sp05g00746
OG0005089	Wa8730a010g004670_P001	Sp05g00750
OG0005090	Wa8730a010g004720_P001	Sp05g00751
OG0005091	Wa8730a010g004710_P001	Sp05g00753
OG0005092	Wa8730a010g004680_P001	Sp05g00758
OG0005093	Wa8730a010g004640_P001	Sp05g00763
OG0005094	Wa8730a010g004630_P001	Sp05g00764
OG0005095	Wa8730a010g004620_P001	Sp05g00766
OG0005096	Wa8730a010g004830_P001	Sp05g00775
OG0005097	Wa8730a010g004890_P001	Sp05g00787
OG0005098	Wa8730a010g004900_P001	Sp05g00788
OG0005099	Wa8730a010g004950_P001	Sp05g00791
OG0005100	Wa8730a010g004960_P001	Sp05g00792
OG0005101	Wa8730a010g004970_P001	Sp05g00795
OG0005102	Wa8730a003g004730_P001	Sp05g00796
OG0005103	Wa8730a010g004980_P001	Sp05g00797
OG0005104	Wa8730a010g005000_P001	Sp05g00803
OG0005105	Wa8730a010g005010_P001	Sp05g00804
OG0005106	Wa8730a010g005040_P001	Sp05g00805
OG0005107	Wa8730a010g005050_P001	Sp05g00807
OG0005108	Wa8730a010g005060_P001	Sp05g00808
OG0005109	Wa8730a010g005140_P001	Sp05g00809
OG0005110	Wa8730a010g005120_P001	Sp05g00816
OG0005112	Wa8730a010g005260_P001	Sp05g00826
OG0005113	Wa8730a010g005280_P001	Sp05g00828
OG0005114	Wa8730a010g005230_P001	Sp05g00834
OG0005115	Wa8730a010g005340_P001	Sp05g00841
OG0005116	Wa8730a010g005330_P001	Sp05g00844
OG0005117	Wa8730a010g005320_P001	Sp05g00845
OG0005118	Wa8730a010g005380_P001	Sp05g00851
OG0005119	Wa8730a010g005360_P001	Sp05g00856
OG0005120	Wa8730a010g005420_P001	Sp05g00860
OG0005121	Wa8730a010g005430_P001	Sp05g00861
OG0005122	Wa8730a010g005440_P001	Sp05g00863
OG0005123	Wa8730a010g005450_P001	Sp05g00864
OG0005124	Wa8730a010g005460_P001	Sp05g00865
OG0005125	Wa8730a010g005470_P001	Sp05g00866
OG0005126	Wa8730a010g005520_P001	Sp05g00873
OG0005127	Wa8730a010g005530_P001	Sp05g00876
OG0005128	Wa8730a010g005560_P001	Sp05g00878
OG0005129	Wa8730a010g005580_P001	Sp05g00882
OG0005130	Wa8730a010g005590_P001	Sp05g00885
OG0005131	Wa8730a010g005600_P001	Sp05g00886
OG0005132	Wa8730a010g005610_P001	Sp05g00888
OG0005133	Wa8730a010g005650_P001	Sp05g00894
OG0005134	Wa8730a010g005660_P001	Sp05g00896
OG0005135	Wa8730a010g005670_P001	Sp05g00898
OG0005136	Wa8730a010g005680_P001	Sp05g00899
OG0005137	Wa8730a010g005690_P001	Sp05g00902
OG0005138	Wa8730a010g005960_P001	Sp05g00903
OG0005139	Wa8730a010g005750_P001	Sp05g00907
OG0005140	Wa8730a010g005780_P001	Sp05g00914
OG0005141	Wa8730a010g005790_P001	Sp05g00915
OG0005142	Wa8730a010g005800_P001	Sp05g00916
OG0005143	Wa8730a010g005810_P001	Sp05g00917
OG0005144	Wa8730a010g005840_P001	Sp05g00924
OG0005145	Wa8730a010g005860_P001	Sp05g00926
OG0005146	Wa8730a010g005870_P001	Sp05g00927
OG0005147	Wa8730a010g005910_P001	Sp05g00931
OG0005148	Wa8730a010g005920_P001	Sp05g00932
OG0005149	Wa8730a010g005720_P001	Sp05g00936
OG0005150	Wa8730a010g005990_P001	Sp05g00939
OG0005151	Wa8730a010g006000_P001	Sp05g00940
OG0005152	Wa8730a010g006030_P001	Sp05g00941
OG0005153	Wa8730a010g006040_P001	Sp05g00942
OG0005154	Wa8730a010g006520_P001	Sp05g00944
OG0005155	Wa8730a010g006480_P001	Sp05g00951
OG0005158	Wa8730a010g006420_P001	Sp05g00978
OG0005159	Wa8730a010g006400_P001	Sp05g00990
OG0005160	Wa8730a010g006350_P001	Sp05g00991
OG0005161	Wa8730a010g006360_P001	Sp05g00995
OG0005162	Wa8730a010g006340_P001	Sp05g01000
OG0005163	Wa8730a010g006330_P001	Sp05g01001
OG0005165	Wa8730a010g006590_P001	Sp05g01013
OG0005166	Wa8730a010g006570_P001	Sp05g01015
OG0005167	Wa8730a010g006550_P001	Sp05g01017
OG0005168	Wa8730a010g006080_P001	Sp05g01023
OG0005169	Wa8730a010g006100_P001	Sp05g01024
OG0005170	Wa8730a010g006110_P001	Sp05g01025
OG0005171	Wa8730a010g006120_P001	Sp05g01026
OG0005172	Wa8730a010g006130_P001	Sp05g01027
OG0005173	Wa8730a010g006630_P001	Sp05g01037
OG0005174	Wa8730a010g006260_P001	Sp05g01045
OG0005175	Wa8730a010g006230_P001	Sp05g01046
OG0005176	Wa8730a010g006210_P001	Sp05g01047
OG0005177	Wa8730a010g006190_P001	Sp05g01048
OG0005178	Wa8730a010g006290_P001	Sp05g01055
OG0005179	Wa8730a010g006650_P001	Sp05g01057
OG0005180	Wa8730a010g006680_P001	Sp05g01066
OG0005181	Wa8730a010g006850_P001	Sp05g01072
OG0005182	Wa8730a010g006830_P001	Sp05g01073
OG0005183	Wa8730a010g006810_P001	Sp05g01078
OG0005184	Wa8730a010g006800_P001	Sp05g01079
OG0005185	Wa8730a010g006740_P001	Sp05g01081
OG0005186	Wa8730a010g006750_P001	Sp05g01082
OG0005187	Wa8730a010g006760_P001	Sp05g01083
OG0005188	Wa8730a010g006720_P001	Sp05g01090
OG0005189	Wa8730a010g006710_P001	Sp05g01091
OG0005190	Wa8730a019g003860_P001	Sp06g00661
OG0005191	Wa8730a019g003840_P001	Sp06g00659
OG0005192	Wa8730a019g003830_P001	Sp06g00650
OG0005193	Wa8730a019g003770_P001	Sp06g00645
OG0005194	Wa8730a019g003750_P001	Sp06g00640
OG0005195	Wa8730a019g003740_P001	Sp06g00635
OG0005196	Wa8730a019g003730_P001	Sp06g00634
OG0005197	Wa8730a019g003720_P001	Sp06g00632
OG0005198	Wa8730a019g003650_P001	Sp06g00620
OG0005199	Wa8730a019g003640_P001	Sp06g00619
OG0005200	Wa8730a019g003610_P001	Sp06g00617
OG0005201	Wa8730a019g003580_P001	Sp06g00615
OG0005202	Wa8730a019g003550_P001	Sp06g00612
OG0005203	Wa8730a019g003540_P001	Sp06g00609
OG0005204	Wa8730a019g003530_P001	Sp06g00608
OG0005205	Wa8730a019g003520_P001	Sp06g00606
OG0005206	Wa8730a019g003510_P001	Sp06g00604
OG0005207	Wa8730a019g003490_P001	Sp06g00598
OG0005208	Wa8730a019g003470_P001	Sp06g00596
OG0005209	Wa8730a019g003450_P001	Sp06g00593
OG0005210	Wa8730a019g003420_P001	Sp06g00586
OG0005211	Wa8730a019g003410_P001	Sp06g00585
OG0005212	Wa8730a019g003390_P001	Sp06g00584
OG0005213	Wa8730a019g003340_P001	Sp06g00579
OG0005214	Wa8730a019g003330_P001	Sp06g00578
OG0005216	Wa8730a019g003250_P001	Sp06g00568
OG0005217	Wa8730a019g003270_P001	Sp06g00563
OG0005218	Wa8730a019g003230_P001	Sp06g00549
OG0005219	Wa8730a019g003220_P001	Sp06g00548
OG0005220	Wa8730a019g003210_P001	Sp06g00546
OG0005221	Wa8730a019g003200_P001	Sp06g00545
OG0005222	Wa8730a019g003170_P001	Sp06g00544
OG0005223	Wa8730a019g003180_P001	Sp06g00543
OG0005224	Wa8730a019g003190_P001	Sp06g00542
OG0005225	Wa8730a019g002930_P001	Sp06g00539
OG0005226	Wa8730a019g002910_P001	Sp06g00536
OG0005227	Wa8730a019g002980_P001	Sp06g00520
OG0005228	Wa8730a019g003000_P001	Sp06g00519
OG0005229	Wa8730a019g003010_P001	Sp06g00518
OG0005230	Wa8730a019g003140_P001	Sp06g00515
OG0005231	Wa8730a019g003050_P001	Sp06g00512
OG0005232	Wa8730a019g003040_P001	Sp06g00511
OG0005233	Wa8730a019g002780_P001	Sp06g00509
OG0005234	Wa8730a019g002800_P001	Sp06g00506
OG0005235	Wa8730a019g002820_P001	Sp06g00504
OG0005236	Wa8730a019g002840_P001	Sp06g00503
OG0005237	Wa8730a014g003020_P001	Sp06g00502
OG0005238	Wa8730a019g002770_P001	Sp06g00496
OG0005239	Wa8730a019g002630_P001	Sp06g00467
OG0005240	Wa8730a019g002650_P001	Sp06g00462
OG0005242	Wa8730a019g002700_P001	Sp06g00459
OG0005243	Wa8730a019g002680_P001	Sp06g00452
OG0005244	Wa8730a019g002670_P001	Sp06g00450
OG0005245	Wa8730a001g003890_P001	Sp06g00446
OG0005246	Wa8730a019g002720_P001	Sp06g00445
OG0005247	Wa8730a020g002450_P001	Sp06g00438
OG0005248	Wa8730a019g002620_P001	Sp06g00434
OG0005249	Wa8730a019g002610_P001	Sp06g00433
OG0005250	Wa8730a019g002600_P001	Sp06g00432
OG0005251	Wa8730a019g002580_P001	Sp06g00429
OG0005252	Wa8730a019g002570_P001	Sp06g00428
OG0005253	Wa8730a019g002300_P001	Sp06g00425
OG0005254	Wa8730a019g002380_P001	Sp06g00424
OG0005255	Wa8730a019g002400_P001	Sp06g00407
OG0005257	Wa8730a019g002430_P001	Sp06g00401
OG0005258	Wa8730a019g002460_P001	Sp06g00398
OG0005259	Wa8730a019g003570_P001	Sp06g00396
OG0005260	Wa8730a002g003420_P001	Sp06g00394
OG0005261	Wa8730a001g010710_P001	Sp06g00393
OG0005262	Wa8730a019g002530_P001	Sp06g00386
OG0005263	Wa8730a019g002160_P001	Sp06g00374
OG0005264	Wa8730a019g002170_P001	Sp06g00373
OG0005265	Wa8730a019g002210_P001	Sp06g00367
OG0005266	Wa8730a019g002240_P001	Sp06g00363
OG0005267	Wa8730a019g002250_P001	Sp06g00361
OG0005268	Wa8730a019g002260_P001	Sp06g00359
OG0005269	Wa8730a019g002080_P001	Sp06g00355
OG0005270	Wa8730a019g002100_P001	Sp06g00353
OG0005271	Wa8730a019g002060_P001	Sp06g00352
OG0005272	Wa8730a019g002040_P001	Sp06g00347
OG0005273	Wa8730a019g002030_P001	Sp06g00346
OG0005274	Wa8730a019g001970_P001	Sp06g00333
OG0005275	Wa8730a019g001980_P001	Sp06g00332
OG0005276	Wa8730a019g001920_P001	Sp06g00331
OG0005277	Wa8730a019g001950_P001	Sp06g00326
OG0005278	Wa8730a019g001910_P001	Sp06g00325
OG0005279	Wa8730a019g001880_P001	Sp06g00314
OG0005280	Wa8730a019g001840_P001	Sp06g00311
OG0005281	Wa8730a019g001640_P001	Sp06g00308
OG0005282	Wa8730a019g001650_P001	Sp06g00307
OG0005283	Wa8730a019g001670_P001	Sp06g00304
OG0005284	Wa8730a019g001690_P001	Sp06g00302
OG0005285	Wa8730a019g001700_P001	Sp06g00301
OG0005286	Wa8730a019g001720_P001	Sp06g00296
OG0005287	Wa8730a019g001740_P001	Sp06g00293
OG0005288	Wa8730a019g001760_P001	Sp06g00292
OG0005289	Wa8730a019g001770_P001	Sp06g00289
OG0005290	Wa8730a019g001800_P001	Sp06g00286
OG0005291	Wa8730a019g001790_P001	Sp06g00284
OG0005292	Wa8730a019g001620_P001	Sp06g00280
OG0005293	Wa8730a019g001580_P001	Sp06g00272
OG0005294	Wa8730a019g001590_P001	Sp06g00271
OG0005295	Wa8730a019g001560_P001	Sp06g00269
OG0005296	Wa8730a019g001550_P001	Sp06g00268
OG0005297	Wa8730a019g001520_P001	Sp06g00260
OG0005298	Wa8730a019g001530_P001	Sp06g00259
OG0005299	Wa8730a019g001470_P001	Sp06g00253
OG0005300	Wa8730a019g001440_P001	Sp06g00251
OG0005301	Wa8730a019g001270_P001	Sp06g00244
OG0005302	Wa8730a019g000010_P001, Wa8730a019g001280_P001	Sp06g00243
OG0005303	Wa8730a019g001380_P001	Sp06g00233
OG0005304	Wa8730a019g001400_P001	Sp06g00212
OG0005305	Wa8730a019g001210_P001	Sp06g00209
OG0005306	Wa8730a019g001100_P001	Sp06g00207
OG0005307	Wa8730a019g001090_P001	Sp06g00206
OG0005308	Wa8730a019g001070_P001	Sp06g00204
OG0005309	Wa8730a019g001200_P001	Sp06g00198
OG0005310	Wa8730a019g000920_P001	Sp06g00193
OG0005311	Wa8730a019g001140_P001	Sp06g00192
OG0005312	Wa8730a019g001150_P001	Sp06g00190
OG0005313	Wa8730a019g001180_P001	Sp06g00188
OG0005314	Wa8730a019g001130_P001	Sp06g00184
OG0005315	Wa8730a019g001120_P001	Sp06g00182
OG0005316	Wa8730a009g001230_P001	Sp06g00181
OG0005317	Wa8730a019g001420_P001	Sp06g00179
OG0005318	Wa8730a019g000990_P001	Sp06g00160
OG0005319	Wa8730a019g000980_P001	Sp06g00159
OG0005320	Wa8730a019g000950_P001	Sp06g00156
OG0005321	Wa8730a019g000940_P001	Sp06g00154
OG0005322	Wa8730a019g000890_P001	Sp06g00151
OG0005323	Wa8730a019g000860_P001	Sp06g00145
OG0005324	Wa8730a019g000850_P001	Sp06g00142
OG0005325	Wa8730a019g000830_P001	Sp06g00138
OG0005326	Wa8730a019g000840_P001	Sp06g00137
OG0005327	Wa8730a007g005810_P001	Sp06g00135
OG0005328	Wa8730a019g000790_P001	Sp06g00129
OG0005329	Wa8730a019g000780_P001	Sp06g00127
OG0005330	Wa8730a019g000770_P001	Sp06g00125
OG0005331	Wa8730a019g000730_P001	Sp06g00120
OG0005332	Wa8730a019g000670_P001	Sp06g00114
OG0005333	Wa8730a019g000630_P001	Sp06g00107
OG0005334	Wa8730a019g001390_P001	Sp06g00095
OG0005336	Wa8730a019g000490_P001	Sp06g00078
OG0005337	Wa8730a019g000450_P001	Sp06g00061
OG0005338	Wa8730a019g000430_P001	Sp06g00060
OG0005339	Wa8730a019g000370_P001	Sp06g00045
OG0005340	Wa8730a019g000340_P001	Sp06g00044
