Orthogroup	wa8730.asm201904v2.ann1.proteins	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func
OG0005458	Wa8730a018g001800_P001	wa7733.asm1v1.ann1.run1_002093_1
OG0005459	Wa8730a018g001780_P001	wa7733.asm1v1.ann1.run1_002090_1
OG0005460	Wa8730a018g001700_P001	wa7733.asm1v1.ann1.run1_002081_1
OG0005461	Wa8730a018g001710_P001	wa7733.asm1v1.ann1.run1_002082_1
OG0005462	Wa8730a018g001720_P001	wa7733.asm1v1.ann1.run1_002083_1
OG0005463	Wa8730a018g001730_P001	wa7733.asm1v1.ann1.run1_002084_1
OG0005464	Wa8730a018g001740_P001	wa7733.asm1v1.ann1.run1_002085_1
OG0005465	Wa8730a018g001760_P001	wa7733.asm1v1.ann1.run1_002087_1
OG0005466	Wa8730a018g001680_P001	wa7733.asm1v1.ann1.run1_002078_1
OG0005467	Wa8730a018g001670_P001	wa7733.asm1v1.ann1.run1_002077_1
OG0005468	Wa8730a018g001660_P001	wa7733.asm1v1.ann1.run1_002076_1
OG0005469	Wa8730a018g001530_P001	wa7733.asm1v1.ann1.run1_011721_1
OG0005470	Wa8730a018g001610_P001	wa7733.asm1v1.ann1.run1_011714_1
OG0005471	Wa8730a018g001310_P001	wa7733.asm1v1.ann1.run1_009113_1
OG0005472	Wa8730a018g001590_P001	wa7733.asm1v1.ann1.run1_011717_1
OG0005473	Wa8730a018g001540_P001	wa7733.asm1v1.ann1.run1_011720_1
OG0005474	Wa8730a018g001420_P001	wa7733.asm1v1.ann1.run1_009124_1
OG0005475	Wa8730a018g001430_P001	wa7733.asm1v1.ann1.run1_009125_1
OG0005476	Wa8730a018g001380_P001	wa7733.asm1v1.ann1.run1_009120_1
OG0005477	Wa8730a018g001370_P001	wa7733.asm1v1.ann1.run1_009119_1
OG0005478	Wa8730a018g001360_P001	wa7733.asm1v1.ann1.run1_009118_1
OG0005479	Wa8730a018g001300_P001	wa7733.asm1v1.ann1.run1_009112_1
OG0005481	Wa8730a018g001260_P001	wa7733.asm1v1.ann1.run1_009109_1
OG0005482	Wa8730a018g001270_P001	wa7733.asm1v1.ann1.run1_009110_1
OG0005483	Wa8730a002g006490_P001	wa7733.asm1v1.ann1.run1_001117_1
OG0005484	Wa8730a018g001250_P001	wa7733.asm1v1.ann1.run1_009108_1
OG0005485	Wa8730a018g001240_P001	wa7733.asm1v1.ann1.run1_009106_1
OG0005486	Wa8730a018g001230_P001	wa7733.asm1v1.ann1.run1_009105_1
OG0005487	Wa8730a018g001190_P001	wa7733.asm1v1.ann1.run1_009101_1
OG0005488	Wa8730a018g001150_P001	wa7733.asm1v1.ann1.run1_011689_1
OG0005489	Wa8730a018g001110_P001	wa7733.asm1v1.ann1.run1_011686_1
OG0005490	Wa8730a018g001140_P001	wa7733.asm1v1.ann1.run1_011688_1
OG0005491	Wa8730a019g001020_P001	wa7733.asm1v1.ann1.run1_005951_1
OG0005492	Wa8730a018g001100_P001	wa7733.asm1v1.ann1.run1_011685_1
OG0005493	Wa8730a018g001080_P001	wa7733.asm1v1.ann1.run1_011683_1
OG0005495	Wa8730a018g001040_P001	wa7733.asm1v1.ann1.run1_012063_1
OG0005496	Wa8730a018g001030_P001	wa7733.asm1v1.ann1.run1_012062_1
OG0005497	Wa8730a018g000970_P001	wa7733.asm1v1.ann1.run1_012055_1
OG0005498	Wa8730a018g000990_P001	wa7733.asm1v1.ann1.run1_012057_1
OG0005499	Wa8730a018g001010_P001	wa7733.asm1v1.ann1.run1_012059_1
OG0005500	Wa8730a018g000800_P001	wa7733.asm1v1.ann1.run1_013893_1
OG0005501	Wa8730a018g000810_P001	wa7733.asm1v1.ann1.run1_013892_1
OG0005502	Wa8730a018g000950_P001	wa7733.asm1v1.ann1.run1_012004_1
OG0005503	Wa8730a018g000940_P001	wa7733.asm1v1.ann1.run1_012003_1
OG0005504	Wa8730a018g000770_P001	wa7733.asm1v1.ann1.run1_013055_1
OG0005505	Wa8730a018g000750_P001	wa7733.asm1v1.ann1.run1_013052_1
OG0005506	Wa8730a018g000720_P001	wa7733.asm1v1.ann1.run1_004931_1
OG0005507	Wa8730a018g000710_P001	wa7733.asm1v1.ann1.run1_004932_1
OG0005508	Wa8730a018g000700_P001	wa7733.asm1v1.ann1.run1_004934_1
OG0005509	Wa8730a018g000690_P001	wa7733.asm1v1.ann1.run1_004935_1
OG0005510	Wa8730a018g000630_P001	wa7733.asm1v1.ann1.run1_004942_1
OG0005511	Wa8730a018g000610_P001	wa7733.asm1v1.ann1.run1_004944_1
OG0005512	Wa8730a018g000600_P001	wa7733.asm1v1.ann1.run1_004945_1
OG0005513	Wa8730a018g000570_P001	wa7733.asm1v1.ann1.run1_004947_1
OG0005514	Wa8730a018g000560_P001	wa7733.asm1v1.ann1.run1_004948_1
OG0005515	Wa8730a018g000490_P001	wa7733.asm1v1.ann1.run1_004954_1
OG0005516	Wa8730a018g000480_P001	wa7733.asm1v1.ann1.run1_004955_1
OG0005517	Wa8730a018g000470_P001	wa7733.asm1v1.ann1.run1_004956_1
OG0005518	Wa8730a018g000390_P001	wa7733.asm1v1.ann1.run1_004964_1
OG0005519	Wa8730a018g000320_P001	wa7733.asm1v1.ann1.run1_004971_1
OG0005520	Wa8730a018g000330_P001	wa7733.asm1v1.ann1.run1_004970_1
OG0005521	Wa8730a018g000340_P001	wa7733.asm1v1.ann1.run1_004969_1
OG0005522	Wa8730a018g000370_P001	wa7733.asm1v1.ann1.run1_004966_1
OG0005523	Wa8730a018g000310_P001	wa7733.asm1v1.ann1.run1_004973_1
OG0005524	Wa8730a018g000300_P001	wa7733.asm1v1.ann1.run1_004974_1
OG0005525	Wa8730a018g000260_P001	wa7733.asm1v1.ann1.run1_004980_1
OG0005526	Wa8730a018g000250_P001	wa7733.asm1v1.ann1.run1_004981_1
OG0005527	Wa8730a018g000220_P001	wa7733.asm1v1.ann1.run1_004983_1
OG0005528	Wa8730a018g000210_P001	wa7733.asm1v1.ann1.run1_004984_1
OG0005529	Wa8730a018g000200_P001	wa7733.asm1v1.ann1.run1_004985_1
OG0005530	Wa8730a018g000170_P001	wa7733.asm1v1.ann1.run1_004988_1
OG0005531	Wa8730a018g000130_P001	wa7733.asm1v1.ann1.run1_004992_1
OG0005532	Wa8730a018g000060_P001	wa7733.asm1v1.ann1.run1_004997_1
OG0005533	Wa8730a018g000050_P001	wa7733.asm1v1.ann1.run1_014847_1
OG0005534	Wa8730a018g000040_P001	wa7733.asm1v1.ann1.run1_014846_1
OG0005535	Wa8730a018g000020_P001	wa7733.asm1v1.ann1.run1_013530_1
OG0005536	Wa8730a018g000030_P001	wa7733.asm1v1.ann1.run1_013529_1
OG0005537	Wa8730a018g000010_P001	wa7733.asm1v1.ann1.run1_013531_1
OG0005538	Wa8730a016g000160_P001	wa7733.asm1v1.ann1.run1_013382_1
OG0005539	Wa8730a016g000190_P001	wa7733.asm1v1.ann1.run1_003930_1
OG0005540	Wa8730a016g000210_P001	wa7733.asm1v1.ann1.run1_003933_1
OG0005541	Wa8730a016g000220_P001	wa7733.asm1v1.ann1.run1_003934_1
OG0005542	Wa8730a016g000300_P001	wa7733.asm1v1.ann1.run1_003942_1
OG0005543	Wa8730a016g000280_P001	wa7733.asm1v1.ann1.run1_003940_1
OG0005544	Wa8730a016g000270_P001	wa7733.asm1v1.ann1.run1_003939_1
OG0005545	Wa8730a016g000010_P001	wa7733.asm1v1.ann1.run1_014153_1
OG0005546	Wa8730a016g000040_P001	wa7733.asm1v1.ann1.run1_013205_1
OG0005547	Wa8730a016g000070_P001	wa7733.asm1v1.ann1.run1_013234_1
OG0005548	Wa8730a001g001270_P001	wa7733.asm1v1.ann1.run1_013578_1
OG0005549	Wa8730a010g002680_P001	wa7733.asm1v1.ann1.run1_009216_1
OG0005550	Wa8730a004g007820_P001	wa7733.asm1v1.ann1.run1_010938_1
OG0005551	Wa8730a004g007800_P001	wa7733.asm1v1.ann1.run1_010940_1
OG0005552	Wa8730a004g007770_P001	wa7733.asm1v1.ann1.run1_010943_1
OG0005553	Wa8730a004g007750_P001	wa7733.asm1v1.ann1.run1_010945_1
OG0005554	Wa8730a004g007540_P001	wa7733.asm1v1.ann1.run1_009619_1
OG0005555	Wa8730a005g003270_P001	wa7733.asm1v1.ann1.run1_013821_1
OG0005556	Wa8730a004g007560_P001	wa7733.asm1v1.ann1.run1_009618_1
OG0005557	Wa8730a004g007590_P001	wa7733.asm1v1.ann1.run1_009615_1
OG0005558	Wa8730a004g007610_P001	wa7733.asm1v1.ann1.run1_009612_1
OG0005559	Wa8730a004g007650_P001	wa7733.asm1v1.ann1.run1_009607_1
OG0005560	Wa8730a004g007660_P001	wa7733.asm1v1.ann1.run1_014498_1
OG0005561	Wa8730a004g007670_P001	wa7733.asm1v1.ann1.run1_013533_1
OG0005562	Wa8730a004g007490_P001	wa7733.asm1v1.ann1.run1_009625_1
OG0005563	Wa8730a004g007480_P001	wa7733.asm1v1.ann1.run1_009626_1
OG0005564	Wa8730a004g007470_P001	wa7733.asm1v1.ann1.run1_009627_1
OG0005565	Wa8730a004g007460_P001	wa7733.asm1v1.ann1.run1_009628_1
OG0005566	Wa8730a004g007440_P001	wa7733.asm1v1.ann1.run1_006132_1
OG0005567	Wa8730a004g007430_P001	wa7733.asm1v1.ann1.run1_006133_1
OG0005568	Wa8730a004g007420_P001	wa7733.asm1v1.ann1.run1_006134_1
OG0005569	Wa8730a004g007410_P001	wa7733.asm1v1.ann1.run1_006135_1
OG0005570	Wa8730a004g007380_P001	wa7733.asm1v1.ann1.run1_006139_1
OG0005571	Wa8730a004g007330_P001	wa7733.asm1v1.ann1.run1_006145_1
OG0005572	Wa8730a004g007240_P001	wa7733.asm1v1.ann1.run1_006154_1
OG0005573	Wa8730a004g007250_P001	wa7733.asm1v1.ann1.run1_006152_1
OG0005574	Wa8730a004g006770_P001	wa7733.asm1v1.ann1.run1_009289_1
OG0005575	Wa8730a004g006730_P001	wa7733.asm1v1.ann1.run1_009294_1
OG0005576	Wa8730a004g006740_P001	wa7733.asm1v1.ann1.run1_009293_1
OG0005577	Wa8730a004g006830_P001	wa7733.asm1v1.ann1.run1_013609_1
OG0005578	Wa8730a004g006840_P001	wa7733.asm1v1.ann1.run1_013610_1
OG0005579	Wa8730a004g006920_P001	wa7733.asm1v1.ann1.run1_012958_1
OG0005580	Wa8730a004g006890_P001	wa7733.asm1v1.ann1.run1_012961_1
OG0005581	Wa8730a004g006970_P001	wa7733.asm1v1.ann1.run1_012706_1
OG0005582	Wa8730a004g006960_P001	wa7733.asm1v1.ann1.run1_012705_1
OG0005583	Wa8730a004g006950_P001	wa7733.asm1v1.ann1.run1_012704_1
OG0005584	Wa8730a004g007000_P001	wa7733.asm1v1.ann1.run1_006177_1
OG0005585	Wa8730a004g007020_P001	wa7733.asm1v1.ann1.run1_006176_1
OG0005586	Wa8730a004g007060_P001	wa7733.asm1v1.ann1.run1_006172_1
OG0005587	Wa8730a004g007070_P001	wa7733.asm1v1.ann1.run1_006171_1
OG0005588	Wa8730a004g007140_P001	wa7733.asm1v1.ann1.run1_006164_1
OG0005589	Wa8730a004g007180_P001	wa7733.asm1v1.ann1.run1_006160_1
OG0005590	Wa8730a004g006680_P001	wa7733.asm1v1.ann1.run1_009299_1
OG0005591	Wa8730a004g006690_P001	wa7733.asm1v1.ann1.run1_009298_1
OG0005592	Wa8730a004g006700_P001	wa7733.asm1v1.ann1.run1_009297_1
OG0005593	Wa8730a004g006230_P001	wa7733.asm1v1.ann1.run1_005693_1
OG0005594	Wa8730a004g006170_P001	wa7733.asm1v1.ann1.run1_005696_1
OG0005595	Wa8730a004g006120_P001	wa7733.asm1v1.ann1.run1_005706_1
OG0005596	Wa8730a004g006130_P001	wa7733.asm1v1.ann1.run1_005705_1
OG0005598	Wa8730a004g006380_P001	wa7733.asm1v1.ann1.run1_005710_1
OG0005599	Wa8730a004g006410_P001	wa7733.asm1v1.ann1.run1_005712_1
OG0005600	Wa8730a005g006800_P001	wa7733.asm1v1.ann1.run1_012298_1
OG0005601	Wa8730a010g002940_P001	wa7733.asm1v1.ann1.run1_010652_1
OG0005602	Wa8730a004g006400_P001	wa7733.asm1v1.ann1.run1_005711_1
OG0005603	Wa8730a004g006450_P001	wa7733.asm1v1.ann1.run1_013715_1
OG0005604	Wa8730a004g006460_P001	wa7733.asm1v1.ann1.run1_013713_1
OG0005605	Wa8730a004g006520_P001	wa7733.asm1v1.ann1.run1_010998_1
OG0005606	Wa8730a004g006530_P001	wa7733.asm1v1.ann1.run1_010997_1
OG0005607	Wa8730a004g006560_P001	wa7733.asm1v1.ann1.run1_010994_1
OG0005608	Wa8730a004g006540_P001	wa7733.asm1v1.ann1.run1_010996_1
OG0005609	Wa8730a004g006650_P001	wa7733.asm1v1.ann1.run1_009303_1
OG0005610	Wa8730a004g006660_P001	wa7733.asm1v1.ann1.run1_009302_1
OG0005611	Wa8730a004g006670_P001	wa7733.asm1v1.ann1.run1_009300_1
OG0005612	Wa8730a004g006590_P001	wa7733.asm1v1.ann1.run1_009310_1
OG0005613	Wa8730a004g006600_P001	wa7733.asm1v1.ann1.run1_009308_1
OG0005614	Wa8730a004g007220_P001	wa7733.asm1v1.ann1.run1_006156_1
OG0005615	Wa8730a004g007280_P001	wa7733.asm1v1.ann1.run1_013795_1
OG0005616	Wa8730a004g006260_P001	wa7733.asm1v1.ann1.run1_013570_1
OG0005617	Wa8730a004g006270_P001	wa7733.asm1v1.ann1.run1_013572_1
OG0005618	Wa8730a004g006280_P001	wa7733.asm1v1.ann1.run1_005691_1
OG0005619	Wa8730a004g006090_P001	wa7733.asm1v1.ann1.run1_015013_1
OG0005620	Wa8730a004g006070_P001	wa7733.asm1v1.ann1.run1_005680_1
OG0005621	Wa8730a004g006310_P001	wa7733.asm1v1.ann1.run1_005688_1
OG0005622	Wa8730a004g005950_P001	wa7733.asm1v1.ann1.run1_005665_1
OG0005623	Wa8730a004g005980_P001	wa7733.asm1v1.ann1.run1_005669_1
OG0005624	Wa8730a004g006020_P001	wa7733.asm1v1.ann1.run1_005675_1
OG0005625	Wa8730a004g006030_P001	wa7733.asm1v1.ann1.run1_005676_1
OG0005626	Wa8730a004g005930_P001	wa7733.asm1v1.ann1.run1_014029_1
OG0005627	Wa8730a004g005910_P001	wa7733.asm1v1.ann1.run1_014384_1
OG0005628	Wa8730a004g005900_P001	wa7733.asm1v1.ann1.run1_014385_1
OG0005629	Wa8730a004g005860_P001	wa7733.asm1v1.ann1.run1_007803_1
OG0005630	Wa8730a004g005880_P001	wa7733.asm1v1.ann1.run1_007805_1
OG0005631	Wa8730a004g005870_P001	wa7733.asm1v1.ann1.run1_007804_1
OG0005634	Wa8730a004g005810_P001	wa7733.asm1v1.ann1.run1_007791_1
OG0005635	Wa8730a004g005780_P001	wa7733.asm1v1.ann1.run1_007788_1
OG0005636	Wa8730a004g005710_P001	wa7733.asm1v1.ann1.run1_007782_1
OG0005637	Wa8730a004g005730_P001	wa7733.asm1v1.ann1.run1_007783_1
OG0005638	Wa8730a004g005750_P001	wa7733.asm1v1.ann1.run1_007785_1
OG0005639	Wa8730a004g005760_P001	wa7733.asm1v1.ann1.run1_007786_1
OG0005640	Wa8730a004g005770_P001	wa7733.asm1v1.ann1.run1_007787_1
OG0005641	Wa8730a004g005690_P001	wa7733.asm1v1.ann1.run1_007779_1
OG0005642	Wa8730a004g005680_P001	wa7733.asm1v1.ann1.run1_007778_1
OG0005644	Wa8730a004g005660_P001	wa7733.asm1v1.ann1.run1_007774_1
OG0005645	Wa8730a004g005610_P001	wa7733.asm1v1.ann1.run1_013958_1
OG0005646	Wa8730a004g005600_P001	wa7733.asm1v1.ann1.run1_013959_1
OG0005647	Wa8730a004g005590_P001	wa7733.asm1v1.ann1.run1_007769_1
OG0005648	Wa8730a004g005580_P001	wa7733.asm1v1.ann1.run1_007768_1
OG0005649	Wa8730a004g001640_P001	wa7733.asm1v1.ann1.run1_007034_1
OG0005650	Wa8730a005g008290_P001	wa7733.asm1v1.ann1.run1_005534_1
OG0005651	Wa8730a004g005510_P001	wa7733.asm1v1.ann1.run1_011979_1
OG0005652	Wa8730a004g005530_P001	wa7733.asm1v1.ann1.run1_014075_1
OG0005653	Wa8730a004g005470_P001	wa7733.asm1v1.ann1.run1_011976_1
OG0005654	Wa8730a004g005450_P001	wa7733.asm1v1.ann1.run1_012307_1
OG0005655	Wa8730a004g005440_P001	wa7733.asm1v1.ann1.run1_012308_1
OG0005656	Wa8730a004g005430_P001	wa7733.asm1v1.ann1.run1_012309_1
OG0005657	Wa8730a004g005420_P001	wa7733.asm1v1.ann1.run1_012310_1
OG0005658	Wa8730a004g005410_P001	wa7733.asm1v1.ann1.run1_012311_1
OG0005660	Wa8730a004g005390_P001	wa7733.asm1v1.ann1.run1_012313_1
OG0005661	Wa8730a004g005360_P001	wa7733.asm1v1.ann1.run1_012318_1
OG0005662	Wa8730a004g005350_P001	wa7733.asm1v1.ann1.run1_014542_1
OG0005663	Wa8730a004g005330_P001	wa7733.asm1v1.ann1.run1_013665_1
OG0005664	Wa8730a004g005290_P001	wa7733.asm1v1.ann1.run1_008161_1
OG0005665	Wa8730a017g000330_P001	wa7733.asm1v1.ann1.run1_005613_1
OG0005666	Wa8730a017g000450_P001	wa7733.asm1v1.ann1.run1_005626_1
OG0005667	Wa8730a017g000590_P001	wa7733.asm1v1.ann1.run1_012170_1
OG0005668	Wa8730a017g000020_P001	wa7733.asm1v1.ann1.run1_008540_1
OG0005669	Wa8730a017g000040_P001	wa7733.asm1v1.ann1.run1_008542_1
OG0005670	Wa8730a017g000140_P001	wa7733.asm1v1.ann1.run1_008553_1
OG0005671	Wa8730a017g000230_P001	wa7733.asm1v1.ann1.run1_008560_1
OG0005672	Wa8730a017g000220_P001	wa7733.asm1v1.ann1.run1_008559_1
OG0005673	Wa8730a017g000190_P001	wa7733.asm1v1.ann1.run1_008556_1
OG0005674	Wa8730a017g000250_P001	wa7733.asm1v1.ann1.run1_008562_1
OG0005675	Wa8730a017g000280_P001	wa7733.asm1v1.ann1.run1_008565_1
OG0005676	Wa8730a002g000010_P001	wa7733.asm1v1.ann1.run1_006021_1
OG0005677	Wa8730a006g000290_P001	wa7733.asm1v1.ann1.run1_011847_1
OG0005678	Wa8730a006g000310_P001	wa7733.asm1v1.ann1.run1_011849_1
OG0005679	Wa8730a006g000320_P001	wa7733.asm1v1.ann1.run1_015017_1
OG0005680	Wa8730a006g000370_P001	wa7733.asm1v1.ann1.run1_010068_1
OG0005681	Wa8730a006g000420_P001	wa7733.asm1v1.ann1.run1_010074_1
OG0005682	Wa8730a006g000440_P001	wa7733.asm1v1.ann1.run1_010078_1
OG0005683	Wa8730a015g005470_P001	wa7733.asm1v1.ann1.run1_010295_1
OG0005684	Wa8730a014g007570_P001	wa7733.asm1v1.ann1.run1_004147_1
OG0005685	Wa8730a014g007540_P001	wa7733.asm1v1.ann1.run1_004150_1
OG0005686	Wa8730a014g007530_P001	wa7733.asm1v1.ann1.run1_004151_1
OG0005687	Wa8730a014g007520_P001	wa7733.asm1v1.ann1.run1_004153_1
OG0005688	Wa8730a014g007500_P001	wa7733.asm1v1.ann1.run1_004155_1
OG0005689	Wa8730a014g007490_P001	wa7733.asm1v1.ann1.run1_004156_1
OG0005690	Wa8730a014g007480_P001	wa7733.asm1v1.ann1.run1_004157_1
OG0005691	Wa8730a014g007440_P001	wa7733.asm1v1.ann1.run1_004160_1
OG0005692	Wa8730a014g007420_P001	wa7733.asm1v1.ann1.run1_004163_1
OG0005693	Wa8730a014g007410_P001	wa7733.asm1v1.ann1.run1_004164_1
OG0005694	Wa8730a014g007400_P001	wa7733.asm1v1.ann1.run1_004165_1
OG0005695	Wa8730a014g007390_P001	wa7733.asm1v1.ann1.run1_004168_1
OG0005696	Wa8730a014g007380_P001	wa7733.asm1v1.ann1.run1_012999_1
OG0005697	Wa8730a014g007370_P001	wa7733.asm1v1.ann1.run1_012998_1
OG0005698	Wa8730a014g007430_P001	wa7733.asm1v1.ann1.run1_004161_1
OG0005699	Wa8730a014g007360_P001	wa7733.asm1v1.ann1.run1_012996_1
OG0005700	Wa8730a014g006980_P001	wa7733.asm1v1.ann1.run1_004206_1
OG0005701	Wa8730a014g006990_P001	wa7733.asm1v1.ann1.run1_004203_1
OG0005702	Wa8730a014g007000_P001	wa7733.asm1v1.ann1.run1_004202_1
OG0005703	Wa8730a014g007030_P001	wa7733.asm1v1.ann1.run1_004199_1
OG0005704	Wa8730a014g007040_P001	wa7733.asm1v1.ann1.run1_004198_1
OG0005705	Wa8730a014g007060_P001	wa7733.asm1v1.ann1.run1_004196_1
OG0005706	Wa8730a014g007130_P001	wa7733.asm1v1.ann1.run1_004188_1
OG0005707	Wa8730a014g007140_P001	wa7733.asm1v1.ann1.run1_004186_1
OG0005708	Wa8730a014g007180_P001	wa7733.asm1v1.ann1.run1_004182_1
OG0005709	Wa8730a014g007200_P001	wa7733.asm1v1.ann1.run1_004180_1
OG0005710	Wa8730a014g007230_P001	wa7733.asm1v1.ann1.run1_004177_1
OG0005711	Wa8730a014g007220_P001	wa7733.asm1v1.ann1.run1_004178_1
OG0005712	Wa8730a014g007250_P001	wa7733.asm1v1.ann1.run1_004175_1
OG0005714	Wa8730a014g007270_P001	wa7733.asm1v1.ann1.run1_004173_1
OG0005715	Wa8730a014g007310_P001	wa7733.asm1v1.ann1.run1_004171_1
OG0005716	Wa8730a014g007330_P001	wa7733.asm1v1.ann1.run1_004170_1
OG0005717	Wa8730a014g007350_P001	wa7733.asm1v1.ann1.run1_012995_1
OG0005718	Wa8730a014g006890_P001	wa7733.asm1v1.ann1.run1_004218_1
OG0005719	Wa8730a014g006900_P001	wa7733.asm1v1.ann1.run1_004217_1
OG0005720	Wa8730a014g006920_P001	wa7733.asm1v1.ann1.run1_004214_1
OG0005721	Wa8730a014g006930_P001	wa7733.asm1v1.ann1.run1_004213_1
OG0005722	Wa8730a014g006520_P001	wa7733.asm1v1.ann1.run1_006963_1
OG0005723	Wa8730a014g006540_P001	wa7733.asm1v1.ann1.run1_006964_1
OG0005724	Wa8730a014g006550_P001	wa7733.asm1v1.ann1.run1_006965_1
OG0005725	Wa8730a014g006560_P001	wa7733.asm1v1.ann1.run1_006966_1
OG0005726	Wa8730a014g006570_P001	wa7733.asm1v1.ann1.run1_006967_1
OG0005727	Wa8730a014g006580_P001	wa7733.asm1v1.ann1.run1_006968_1
OG0005728	Wa8730a014g006630_P001	wa7733.asm1v1.ann1.run1_006972_1
OG0005729	Wa8730a014g006680_P001	wa7733.asm1v1.ann1.run1_006977_1
OG0005730	Wa8730a014g006690_P001	wa7733.asm1v1.ann1.run1_006978_1
OG0005731	Wa8730a014g006740_P001	wa7733.asm1v1.ann1.run1_006984_1
OG0005732	Wa8730a014g006730_P001	wa7733.asm1v1.ann1.run1_006983_1
OG0005733	Wa8730a014g006710_P001	wa7733.asm1v1.ann1.run1_006980_1
OG0005734	Wa8730a014g006800_P001	wa7733.asm1v1.ann1.run1_006991_1
OG0005735	Wa8730a014g006780_P001	wa7733.asm1v1.ann1.run1_006989_1
OG0005736	Wa8730a014g006830_P001, Wa8730a014g006830_P002	wa7733.asm1v1.ann1.run1_006994_1
OG0005737	Wa8730a014g006850_P001	wa7733.asm1v1.ann1.run1_004222_1
OG0005738	Wa8730a014g006790_P001	wa7733.asm1v1.ann1.run1_006990_1
OG0005739	Wa8730a014g006500_P001	wa7733.asm1v1.ann1.run1_006961_1
OG0005740	Wa8730a014g006490_P001	wa7733.asm1v1.ann1.run1_006960_1
OG0005741	Wa8730a014g006460_P001	wa7733.asm1v1.ann1.run1_006957_1
OG0005742	Wa8730a014g006450_P001	wa7733.asm1v1.ann1.run1_006955_1
OG0005743	Wa8730a002g010780_P001	wa7733.asm1v1.ann1.run1_007691_1
OG0005744	Wa8730a014g006430_P001	wa7733.asm1v1.ann1.run1_006952_1
OG0005745	Wa8730a014g006420_P001	wa7733.asm1v1.ann1.run1_006951_1
OG0005746	Wa8730a014g006360_P001	wa7733.asm1v1.ann1.run1_012686_1
OG0005747	Wa8730a014g006390_P001	wa7733.asm1v1.ann1.run1_012689_1
OG0005748	Wa8730a014g006350_P001	wa7733.asm1v1.ann1.run1_010507_1
OG0005749	Wa8730a014g006330_P001	wa7733.asm1v1.ann1.run1_010505_1
OG0005751	Wa8730a014g006280_P001	wa7733.asm1v1.ann1.run1_010501_1
OG0005752	Wa8730a014g006300_P001	wa7733.asm1v1.ann1.run1_010503_1
OG0005753	Wa8730a014g006310_P001	wa7733.asm1v1.ann1.run1_010504_1
OG0005754	Wa8730a002g006550_P001	wa7733.asm1v1.ann1.run1_001122_1
OG0005755	Wa8730a014g006270_P001	wa7733.asm1v1.ann1.run1_010500_1
OG0005756	Wa8730a014g006240_P001	wa7733.asm1v1.ann1.run1_010498_1
OG0005757	Wa8730a014g005940_P001	wa7733.asm1v1.ann1.run1_001846_1
OG0005758	Wa8730a014g005950_P001	wa7733.asm1v1.ann1.run1_001847_1
OG0005759	Wa8730a014g005960_P001	wa7733.asm1v1.ann1.run1_001848_1
OG0005761	Wa8730a014g006180_P001	wa7733.asm1v1.ann1.run1_001869_1
OG0005762	Wa8730a014g006000_P001	wa7733.asm1v1.ann1.run1_001851_1
OG0005763	Wa8730a014g006030_P001	wa7733.asm1v1.ann1.run1_001855_1
OG0005764	Wa8730a014g006040_P001	wa7733.asm1v1.ann1.run1_001856_1
OG0005765	Wa8730a014g006050_P001	wa7733.asm1v1.ann1.run1_001857_1
OG0005766	Wa8730a014g006170_P001	wa7733.asm1v1.ann1.run1_001867_1
OG0005767	Wa8730a014g006160_P001	wa7733.asm1v1.ann1.run1_001866_1
OG0005768	Wa8730a014g006130_P001	wa7733.asm1v1.ann1.run1_001864_1
OG0005769	Wa8730a014g006060_P001	wa7733.asm1v1.ann1.run1_001858_1
OG0005770	Wa8730a014g006070_P001	wa7733.asm1v1.ann1.run1_001859_1
OG0005771	Wa8730a014g006080_P001	wa7733.asm1v1.ann1.run1_001860_1
OG0005772	Wa8730a014g006090_P001	wa7733.asm1v1.ann1.run1_001861_1
OG0005773	Wa8730a014g005920_P001	wa7733.asm1v1.ann1.run1_001843_1
OG0005774	Wa8730a014g004230_P001	wa7733.asm1v1.ann1.run1_005857_1
OG0005775	Wa8730a014g005830_P001	wa7733.asm1v1.ann1.run1_001833_1
OG0005776	Wa8730a014g005840_P001	wa7733.asm1v1.ann1.run1_001834_1
OG0005777	Wa8730a014g005850_P001	wa7733.asm1v1.ann1.run1_001835_1
OG0005778	Wa8730a014g005860_P001	wa7733.asm1v1.ann1.run1_001837_1
OG0005779	Wa8730a014g005900_P001	wa7733.asm1v1.ann1.run1_001841_1
OG0005780	Wa8730a014g005810_P001	wa7733.asm1v1.ann1.run1_001830_1
OG0005781	Wa8730a014g005800_P001	wa7733.asm1v1.ann1.run1_001829_1
OG0005782	Wa8730a014g005790_P001	wa7733.asm1v1.ann1.run1_001827_1
OG0005783	Wa8730a014g005770_P001	wa7733.asm1v1.ann1.run1_001825_1
OG0005784	Wa8730a014g005640_P001	wa7733.asm1v1.ann1.run1_001813_1
OG0005785	Wa8730a014g005670_P001	wa7733.asm1v1.ann1.run1_001815_1
OG0005786	Wa8730a014g005700_P001	wa7733.asm1v1.ann1.run1_001817_1
OG0005787	Wa8730a014g005720_P001	wa7733.asm1v1.ann1.run1_001819_1
OG0005788	Wa8730a014g005740_P001	wa7733.asm1v1.ann1.run1_001821_1
OG0005789	Wa8730a014g005760_P001	wa7733.asm1v1.ann1.run1_001824_1
OG0005790	Wa8730a014g005630_P001	wa7733.asm1v1.ann1.run1_001812_1
